datetime,arduino_millis,voltage
2026-06-23T13:14:53.473077,75574,194
2026-06-23T13:14:53.473122,75575,194
2026-06-23T13:14:53.473168,75576,194
2026-06-23T13:14:53.483129,75577,194
2026-06-23T13:14:53.483222,75578,194
2026-06-23T13:14:53.483270,75579,194
2026-06-23T13:14:53.483319,75580,193
2026-06-23T13:14:53.483365,75581,193
2026-06-23T13:14:53.483410,75582,193
2026-06-23T13:14:53.483456,75582,193
2026-06-23T13:14:53.483501,75583,193
2026-06-23T13:14:53.483546,75584,193
2026-06-23T13:14:53.483591,75585,193
2026-06-23T13:14:53.483637,75586,193
2026-06-23T13:14:53.493598,75587,193
2026-06-23T13:14:53.493686,75588,193
2026-06-23T13:14:53.493734,75589,194
2026-06-23T13:14:53.493784,75590,194
2026-06-23T13:14:53.493830,75591,194
2026-06-23T13:14:53.493876,75592,194
2026-06-23T13:14:53.493922,75593,194
2026-06-23T13:14:53.493967,75594,194
2026-06-23T13:14:53.494012,75595,194
2026-06-23T13:14:53.494057,75596,193
2026-06-23T13:14:53.494102,75597,193
2026-06-23T13:14:53.504007,75598,193
2026-06-23T13:14:53.504079,75599,193
2026-06-23T13:14:53.504143,75600,193
2026-06-23T13:14:53.504207,75601,193
2026-06-23T13:14:53.504263,75602,193
2026-06-23T13:14:53.504316,75603,193
2026-06-23T13:14:53.504368,75604,193
2026-06-23T13:14:53.504420,75604,193
2026-06-23T13:14:53.504472,75605,194
2026-06-23T13:14:53.504535,75606,194
2026-06-23T13:14:53.504588,75607,194
2026-06-23T13:14:53.514635,75608,194
2026-06-23T13:14:53.514719,75609,194
2026-06-23T13:14:53.514774,75610,194
2026-06-23T13:14:53.514854,75611,194
2026-06-23T13:14:53.514921,75612,194
2026-06-23T13:14:53.514980,75613,193
2026-06-23T13:14:53.515034,75614,193
2026-06-23T13:14:53.515087,75615,193
2026-06-23T13:14:53.515141,75616,193
2026-06-23T13:14:53.515194,75617,193
2026-06-23T13:14:53.515246,75618,193
2026-06-23T13:14:53.524905,75619,193
2026-06-23T13:14:53.524987,75620,193
2026-06-23T13:14:53.525041,75621,194
2026-06-23T13:14:53.525094,75622,195
2026-06-23T13:14:53.525170,75623,195
2026-06-23T13:14:53.525223,75624,196
2026-06-23T13:14:53.525275,75625,193
2026-06-23T13:14:53.525327,75625,193
2026-06-23T13:14:53.525379,75626,193
2026-06-23T13:14:53.525431,75627,193
2026-06-23T13:14:53.525484,75628,193
2026-06-23T13:14:53.535329,75629,193
2026-06-23T13:14:53.535389,75630,193
2026-06-23T13:14:53.535442,75631,193
2026-06-23T13:14:53.535495,75632,192
2026-06-23T13:14:53.535547,75633,192
2026-06-23T13:14:53.535599,75634,193
2026-06-23T13:14:53.535651,75635,193
2026-06-23T13:14:53.535703,75636,194
2026-06-23T13:14:53.535757,75637,194
2026-06-23T13:14:53.535809,75638,193
2026-06-23T13:14:53.535860,75639,193
2026-06-23T13:14:53.545763,75640,193
2026-06-23T13:14:53.545841,75641,193
2026-06-23T13:14:53.545896,75642,194
2026-06-23T13:14:53.545949,75643,194
2026-06-23T13:14:53.546003,75644,194
2026-06-23T13:14:53.546056,75645,193
2026-06-23T13:14:53.546108,75646,193
2026-06-23T13:14:53.546160,75647,193
2026-06-23T13:14:53.546212,75647,193
2026-06-23T13:14:53.546264,75648,193
2026-06-23T13:14:53.546317,75649,193
2026-06-23T13:14:53.556239,75650,192
2026-06-23T13:14:53.556321,75651,193
2026-06-23T13:14:53.556409,75652,193
2026-06-23T13:14:53.556465,75653,193
2026-06-23T13:14:53.556519,75654,193
2026-06-23T13:14:53.556571,75655,193
2026-06-23T13:14:53.556623,75656,193
2026-06-23T13:14:53.556675,75657,194
2026-06-23T13:14:53.556727,75658,194
2026-06-23T13:14:53.556778,75659,195
2026-06-23T13:14:53.566580,75660,195
2026-06-23T13:14:53.566651,75661,193
2026-06-23T13:14:53.566773,75662,193
2026-06-23T13:14:53.566864,75663,193
2026-06-23T13:14:53.566935,75664,192
2026-06-23T13:14:53.567001,75665,192
2026-06-23T13:14:53.567066,75666,192
2026-06-23T13:14:53.567129,75667,192
2026-06-23T13:14:53.567192,75668,193
2026-06-23T13:14:53.567255,75668,194
2026-06-23T13:14:53.567324,75669,193
2026-06-23T13:14:53.577075,75670,193
2026-06-23T13:14:53.577155,75671,193
2026-06-23T13:14:53.577209,75672,193
2026-06-23T13:14:53.577262,75673,194
2026-06-23T13:14:53.577314,75674,194
2026-06-23T13:14:53.577367,75675,194
2026-06-23T13:14:53.577419,75676,194
