datetime,arduino_millis,voltage
2026-06-23T13:23:54.468485,615526,37
2026-06-23T13:23:54.468559,615527,37
2026-06-23T13:23:54.468632,615528,37
2026-06-23T13:23:54.468710,615529,37
2026-06-23T13:23:54.468783,615530,37
2026-06-23T13:23:54.468855,615531,38
2026-06-23T13:23:54.468929,615532,37
2026-06-23T13:23:54.469001,615533,37
2026-06-23T13:23:54.478709,615534,37
2026-06-23T13:23:54.478796,615535,37
2026-06-23T13:23:54.478942,615536,37
2026-06-23T13:23:54.479045,615537,37
2026-06-23T13:23:54.479130,615537,36
2026-06-23T13:23:54.479207,615538,36
2026-06-23T13:23:54.479282,615539,36
2026-06-23T13:23:54.479356,615540,36
2026-06-23T13:23:54.479429,615541,35
2026-06-23T13:23:54.479502,615542,35
2026-06-23T13:23:54.479574,615543,35
2026-06-23T13:23:54.489172,615544,35
2026-06-23T13:23:54.489271,615545,35
2026-06-23T13:23:54.489343,615546,35
2026-06-23T13:23:54.489417,615547,36
2026-06-23T13:23:54.489488,615548,35
2026-06-23T13:23:54.489560,615549,35
2026-06-23T13:23:54.489633,615550,35
2026-06-23T13:23:54.489707,615551,35
2026-06-23T13:23:54.489779,615552,35
2026-06-23T13:23:54.489850,615553,36
2026-06-23T13:23:54.489921,615554,36
2026-06-23T13:23:54.499640,615555,36
2026-06-23T13:23:54.499739,615556,35
2026-06-23T13:23:54.499814,615557,36
2026-06-23T13:23:54.499889,615558,35
2026-06-23T13:23:54.499963,615558,35
2026-06-23T13:23:54.500038,615559,35
2026-06-23T13:23:54.500110,615560,35
2026-06-23T13:23:54.500182,615561,35
2026-06-23T13:23:54.500254,615562,35
2026-06-23T13:23:54.500325,615563,35
2026-06-23T13:23:54.500397,615564,35
2026-06-23T13:23:54.510120,615565,35
2026-06-23T13:23:54.510215,615566,34
2026-06-23T13:23:54.510291,615567,35
2026-06-23T13:23:54.510369,615568,34
2026-06-23T13:23:54.510442,615569,34
2026-06-23T13:23:54.510515,615570,34
2026-06-23T13:23:54.510588,615571,32
2026-06-23T13:23:54.510660,615572,34
2026-06-23T13:23:54.510731,615573,34
2026-06-23T13:23:54.510802,615574,34
2026-06-23T13:23:54.510873,615575,34
2026-06-23T13:23:54.520536,615576,34
2026-06-23T13:23:54.520641,615577,34
2026-06-23T13:23:54.520732,615578,34
2026-06-23T13:23:54.520807,615579,34
2026-06-23T13:23:54.520882,615579,34
2026-06-23T13:23:54.520954,615580,34
2026-06-23T13:23:54.521025,615581,35
2026-06-23T13:23:54.521096,615582,35
2026-06-23T13:23:54.521169,615583,35
2026-06-23T13:23:54.521241,615584,35
2026-06-23T13:23:54.521312,615585,35
2026-06-23T13:23:54.530931,615586,35
2026-06-23T13:23:54.531023,615587,35
2026-06-23T13:23:54.531098,615588,35
2026-06-23T13:23:54.531174,615589,35
2026-06-23T13:23:54.531247,615590,35
2026-06-23T13:23:54.531319,615591,35
2026-06-23T13:23:54.531391,615592,35
2026-06-23T13:23:54.531464,615593,35
2026-06-23T13:23:54.531535,615594,35
2026-06-23T13:23:54.531607,615595,35
2026-06-23T13:23:54.531679,615596,35
2026-06-23T13:23:54.541376,615597,35
2026-06-23T13:23:54.541477,615598,35
2026-06-23T13:23:54.541553,615599,35
2026-06-23T13:23:54.541628,615600,35
2026-06-23T13:23:54.541701,615601,35
2026-06-23T13:23:54.541774,615601,35
2026-06-23T13:23:54.541848,615602,35
2026-06-23T13:23:54.541920,615603,35
2026-06-23T13:23:54.541994,615604,36
2026-06-23T13:23:54.542065,615605,35
2026-06-23T13:23:54.542138,615606,36
2026-06-23T13:23:54.551858,615607,36
2026-06-23T13:23:54.551964,615608,36
2026-06-23T13:23:54.552060,615609,36
2026-06-23T13:23:54.552137,615610,36
2026-06-23T13:23:54.552211,615611,36
2026-06-23T13:23:54.552285,615612,37
2026-06-23T13:23:54.552357,615613,36
2026-06-23T13:23:54.552430,615614,36
2026-06-23T13:23:54.552502,615615,37
2026-06-23T13:23:54.552575,615616,36
2026-06-23T13:23:54.552646,615617,37
2026-06-23T13:23:54.562275,615618,38
2026-06-23T13:23:54.562356,615619,36
2026-06-23T13:23:54.562477,615620,36
2026-06-23T13:23:54.562558,615621,36
2026-06-23T13:23:54.562632,615622,36
2026-06-23T13:23:54.562706,615622,36
2026-06-23T13:23:54.562778,615623,36
2026-06-23T13:23:54.562849,615624,36
2026-06-23T13:23:54.562921,615625,36
2026-06-23T13:23:54.562993,615626,35
2026-06-23T13:23:54.563064,615627,36
2026-06-23T13:23:54.572713,615628,36
2026-06-23T13:23:54.572813,615629,36
2026-06-23T13:23:54.572926,615630,36
2026-06-23T13:23:54.573023,615631,36
2026-06-23T13:23:54.573129,615632,36
2026-06-23T13:23:54.573206,615633,36
2026-06-23T13:23:54.573280,615634,36
2026-06-23T13:23:54.573354,615635,36
2026-06-23T13:23:54.573427,615636,36
2026-06-23T13:23:54.573500,615637,36
2026-06-23T13:23:54.573572,615638,34
2026-06-23T13:23:54.583176,615639,35
2026-06-23T13:23:54.583278,615640,35
2026-06-23T13:23:54.583353,615641,35
2026-06-23T13:23:54.583426,615642,35
2026-06-23T13:23:54.583498,615643,36
2026-06-23T13:23:54.583571,615643,35
2026-06-23T13:23:54.583644,615644,35
2026-06-23T13:23:54.583801,615645,35
2026-06-23T13:23:54.583900,615646,35
2026-06-23T13:23:54.583979,615647,35
2026-06-23T13:23:54.593486,615648,36
2026-06-23T13:23:54.593568,615649,35
2026-06-23T13:23:54.593642,615650,35
2026-06-23T13:23:54.593714,615651,35
2026-06-23T13:23:54.593786,615652,35
2026-06-23T13:23:54.593858,615653,35
2026-06-23T13:23:54.593932,615654,35
2026-06-23T13:23:54.594031,615655,35
2026-06-23T13:23:54.594114,615656,35
