datetime,arduino_millis,voltage
2026-06-23T13:21:39.337454,480648,34
2026-06-23T13:21:39.337514,480649,35
2026-06-23T13:21:39.337573,480650,35
2026-06-23T13:21:39.337636,480650,34
2026-06-23T13:21:39.337697,480651,35
2026-06-23T13:21:39.337765,480652,34
2026-06-23T13:21:39.337823,480653,35
2026-06-23T13:21:39.337882,480654,34
2026-06-23T13:21:39.337941,480655,34
2026-06-23T13:21:39.347713,480656,34
2026-06-23T13:21:39.347798,480657,34
2026-06-23T13:21:39.347873,480658,34
2026-06-23T13:21:39.347945,480659,34
2026-06-23T13:21:39.348017,480660,34
2026-06-23T13:21:39.348089,480661,34
2026-06-23T13:21:39.348161,480662,34
2026-06-23T13:21:39.348233,480663,34
2026-06-23T13:21:39.348320,480664,33
2026-06-23T13:21:39.348393,480665,33
2026-06-23T13:21:39.348514,480666,34
2026-06-23T13:21:39.358188,480667,34
2026-06-23T13:21:39.358277,480668,34
2026-06-23T13:21:39.358351,480669,34
2026-06-23T13:21:39.358424,480670,34
2026-06-23T13:21:39.358497,480671,34
2026-06-23T13:21:39.358570,480672,35
2026-06-23T13:21:39.358642,480672,35
2026-06-23T13:21:39.358714,480673,34
2026-06-23T13:21:39.358785,480674,34
2026-06-23T13:21:39.358858,480675,34
2026-06-23T13:21:39.358929,480676,34
2026-06-23T13:21:39.368732,480677,34
2026-06-23T13:21:39.368830,480678,34
2026-06-23T13:21:39.368903,480679,34
2026-06-23T13:21:39.368974,480680,35
2026-06-23T13:21:39.369046,480681,35
2026-06-23T13:21:39.369127,480682,34
2026-06-23T13:21:39.369198,480683,34
2026-06-23T13:21:39.369271,480684,34
2026-06-23T13:21:39.369361,480685,34
2026-06-23T13:21:39.369431,480686,34
2026-06-23T13:21:39.369502,480687,34
2026-06-23T13:21:39.379089,480688,34
2026-06-23T13:21:39.379199,480689,34
2026-06-23T13:21:39.379281,480690,34
2026-06-23T13:21:39.379359,480691,34
2026-06-23T13:21:39.379434,480692,34
2026-06-23T13:21:39.379508,480693,34
2026-06-23T13:21:39.379588,480693,34
2026-06-23T13:21:39.379687,480694,34
2026-06-23T13:21:39.379762,480695,34
2026-06-23T13:21:39.379836,480696,34
2026-06-23T13:21:39.379909,480697,34
2026-06-23T13:21:39.389557,480698,35
2026-06-23T13:21:39.389651,480699,34
2026-06-23T13:21:39.389725,480700,34
2026-06-23T13:21:39.389797,480701,34
2026-06-23T13:21:39.389870,480702,34
2026-06-23T13:21:39.389941,480703,34
2026-06-23T13:21:39.390013,480704,34
2026-06-23T13:21:39.390084,480705,34
2026-06-23T13:21:39.390156,480706,34
2026-06-23T13:21:39.390228,480707,34
2026-06-23T13:21:39.390299,480708,34
2026-06-23T13:21:39.400014,480709,34
2026-06-23T13:21:39.400115,480710,33
2026-06-23T13:21:39.400188,480711,33
2026-06-23T13:21:39.400260,480712,33
2026-06-23T13:21:39.400332,480713,37
2026-06-23T13:21:39.400404,480714,33
2026-06-23T13:21:39.400475,480715,33
2026-06-23T13:21:39.400546,480715,37
2026-06-23T13:21:39.400617,480716,33
2026-06-23T13:21:39.400688,480717,33
2026-06-23T13:21:39.410316,480718,33
2026-06-23T13:21:39.410459,480719,33
2026-06-23T13:21:39.410542,480720,33
2026-06-23T13:21:39.410675,480721,34
2026-06-23T13:21:39.410757,480722,34
2026-06-23T13:21:39.410838,480723,33
2026-06-23T13:21:39.410916,480724,33
2026-06-23T13:21:39.410998,480725,33
2026-06-23T13:21:39.411078,480726,33
2026-06-23T13:21:39.411161,480727,33
2026-06-23T13:21:39.411240,480728,33
2026-06-23T13:21:39.420784,480729,34
2026-06-23T13:21:39.420915,480730,33
2026-06-23T13:21:39.420983,480731,33
2026-06-23T13:21:39.421047,480732,33
2026-06-23T13:21:39.421109,480733,34
2026-06-23T13:21:39.421171,480734,34
2026-06-23T13:21:39.421231,480735,34
